customerID,complaint,complaint_number,complaint_clean,keyword,Service Quality,Inconsistent Internet Speed,No Proactive Support,Overcharging,Not Communicated Extra Charges
2135-RXIHG,"The internet service has been extremely slow and unreliable since I signed up. Despite paying for DSL, the connection barely works, and I haven't been able to use it effectively.",1,"the internet service has been extremely slow and unreliable since i signed up. despite paying for dsl, the connection barely works, and i haven't been able to use it effectively.",Inconsistent Internet Speed,0,1,0,0,0
3571-RFHAR,"The internet service has been inconsistent for months, with frequent outages and poor connection quality. Despite paying a premium for fiber optic internet and additional services like tech support, the issues have not been resolved. This has caused significant frustration and inconvenience.",1,"the internet service has been inconsistent for months, with frequent outages and poor connection quality. despite paying a premium for fiber optic internet and additional services like tech support, the issues have not been resolved. this has caused significant frustration and inconvenience.",Inconsistent Internet Speed,0,1,0,0,0
3254-YRILK,"The streaming TV service frequently buffers and disrupts my viewing experience. This has been ongoing for months, and I haven't received any resolution despite reporting it multiple times.",1,"the streaming tv service frequently buffers and disrupts my viewing experience. this has been ongoing for months, and i haven't received any resolution despite reporting it multiple times.",Invalid,0,0,0,0,0
3254-YRILK,"I contacted customer support for assistance with the buffering issue, but the representative was unhelpful and did not provide a satisfactory solution. This level of service is unacceptable.",2,"i contacted customer support for assistance with the buffering issue, but the representative was unhelpful and did not provide a satisfactory solution. this level of service is unacceptable.",No Proactive Support,0,0,1,0,0
7245-NIIWQ,The internet speed has been extremely slow despite being on a fiber optic plan. This is not what I expected from a premium service.,1,the internet speed has been extremely slow despite being on a fiber optic plan. this is not what i expected from a premium service.,Inconsistent Internet Speed,0,1,0,0,0
7245-NIIWQ,"I am frustrated with the lack of tech support options. When I tried to get assistance with the internet issues, there was no one available to help.",2,"i am frustrated with the lack of tech support options. when i tried to get assistance with the internet issues, there was no one available to help.",No Proactive Support,0,0,1,0,0
7245-NIIWQ,"The monthly charges seem too high for the limited services I am receiving. I don't have any add-ons like streaming or security, so I don't understand why the bill is so expensive.",3,"the monthly charges seem too high for the limited services i am receiving. i don't have any add-ons like streaming or security, so i don't understand why the bill is so expensive.",Overcharging,0,0,0,1,0
2812-ENYMO,"The streaming services I signed up for frequently buffer and have poor video quality despite having DSL internet. This is very frustrating, especially since I'm on a one-year contract and expected better service.",1,"the streaming services i signed up for frequently buffer and have poor video quality despite having dsl internet. this is very frustrating, especially since i'm on a one-year contract and expected better service.",Overcharging,0,0,0,1,0
3146-JTQHR,I am dissatisfied with the lack of internet service options available to me. I would like to know why internet service is not bundled with my current plan.,1,i am dissatisfied with the lack of internet service options available to me. i would like to know why internet service is not bundled with my current plan.,Not Communicated Extra Charges,0,0,0,0,1
3146-JTQHR,"The phone service quality has been inconsistent, with occasional dropped calls and static interference. This is unacceptable, especially considering I am on a one-year contract.",2,"the phone service quality has been inconsistent, with occasional dropped calls and static interference. this is unacceptable, especially considering i am on a one-year contract.",Service Quality,1,0,0,0,0
3146-JTQHR,I am frustrated with the outdated payment method options. Why is there no option for paperless billing if I prefer a more convenient and environmentally friendly approach?,3,i am frustrated with the outdated payment method options. why is there no option for paperless billing if i prefer a more convenient and environmentally friendly approach?,Service Quality,1,0,0,0,0
8631-WUXGY,"The streaming TV service frequently buffers and interrupts while I'm trying to watch shows, despite paying for a high-speed fiber optic connection.",1,"the streaming tv service frequently buffers and interrupts while i'm trying to watch shows, despite paying for a high-speed fiber optic connection.",Not Communicated Extra Charges,0,0,0,0,1
8631-WUXGY,"The monthly charges are quite high, and I feel like I am not getting value for the amount I am paying, especially with the recurring issues with the streaming services.",2,"the monthly charges are quite high, and i feel like i am not getting value for the amount i am paying, especially with the recurring issues with the streaming services.",Not Communicated Extra Charges,0,0,0,0,1
8631-WUXGY,"I contacted customer support about the buffering issue, but they were unhelpful and did not provide a resolution.",3,"i contacted customer support about the buffering issue, but they were unhelpful and did not provide a resolution.",No Proactive Support,0,0,1,0,0
2225-ZRGSG,"Despite being a loyal customer for over five years, I am deeply disappointed with the frequent downtime of my fiber optic internet service. It has disrupted my work and family activities multiple times, and the issue still hasn't been resolved despite my repeated calls to customer support.",1,"despite being a loyal customer for over five years, i am deeply disappointed with the frequent downtime of my fiber optic internet service. it has disrupted my work and family activities multiple times, and the issue still hasn't been resolved despite my repeated calls to customer support.",Inconsistent Internet Speed,0,1,0,0,0
2165-VOEGB,"The streaming services for both TV and movies often lag or buffer excessively, making it impossible to enjoy anything. Despite having fiber optic internet, this issue persists.",1,"the streaming services for both tv and movies often lag or buffer excessively, making it impossible to enjoy anything. despite having fiber optic internet, this issue persists.",No Proactive Support,0,0,1,0,0
2165-VOEGB,"I have been paying for device protection, but I was recently informed that I do not have it. I feel misled and would like this issue resolved immediately.",2,"i have been paying for device protection, but i was recently informed that i do not have it. i feel misled and would like this issue resolved immediately.",Not Communicated Extra Charges,0,0,0,0,1
2165-VOEGB,"The monthly charges are extremely high, and I don't see any justification for the cost given the service quality issues I've been facing.",3,"the monthly charges are extremely high, and i don't see any justification for the cost given the service quality issues i've been facing.",Service Quality,1,0,0,0,0
2165-VOEGB,"Customer support has not been helpful at all in resolving these issues. Every time I reach out, I get generic responses without any real solutions.",4,"customer support has not been helpful at all in resolving these issues. every time i reach out, i get generic responses without any real solutions.",No Proactive Support,0,0,1,0,0
7207-RMRDB,"My internet connection has been consistently unreliable, with frequent outages and slow speeds despite paying a premium for fiber optic service.",1,"my internet connection has been consistently unreliable, with frequent outages and slow speeds despite paying a premium for fiber optic service.",Overcharging,0,0,0,1,0
7207-RMRDB,"The streaming services I signed up for, both TV and movies, often buffer or fail to load altogether, which makes them unusable.",2,"the streaming services i signed up for, both tv and movies, often buffer or fail to load altogether, which makes them unusable.",Service Quality,1,0,0,0,0
7207-RMRDB,"I reached out to customer support about the internet and streaming issues, but I was told there was no immediate resolution, which is frustrating given how long I’ve been a customer.",3,"i reached out to customer support about the internet and streaming issues, but i was told there was no immediate resolution, which is frustrating given how long i’ve been a customer.",Not Communicated Extra Charges,0,0,0,0,1
7207-RMRDB,"I’ve noticed my monthly charges have increased without clear communication or justification, and I need clarity on why this is happening.",4,"i’ve noticed my monthly charges have increased without clear communication or justification, and i need clarity on why this is happening.",Overcharging,0,0,0,1,0
7207-RMRDB,"The lack of online security and tech support options has left me feeling unprotected and unsupported, especially given the high cost of my services.",5,"the lack of online security and tech support options has left me feeling unprotected and unsupported, especially given the high cost of my services.",Not Communicated Extra Charges,0,0,0,0,1
4280-DLSHD,"My internet speed has been consistently slow despite having DSL service. It's becoming difficult to perform basic tasks online, and I expect this to be resolved promptly.",1,"my internet speed has been consistently slow despite having dsl service. it's becoming difficult to perform basic tasks online, and i expect this to be resolved promptly.",Inconsistent Internet Speed,0,1,0,0,0
6559-ILWKJ,"The streaming services are constantly buffering and the video quality is extremely poor. Despite being on a long-term contract, I am not getting the quality I expected from the streaming TV and movie services.",1,"the streaming services are constantly buffering and the video quality is extremely poor. despite being on a long-term contract, i am not getting the quality i expected from the streaming tv and movie services.",Service Quality,1,0,0,0,0
3049-SOLAY,"The streaming services for both TV and movies have constant buffering issues, making it impossible to enjoy anything. This has been happening since I signed up, and nothing has improved.",1,"the streaming services for both tv and movies have constant buffering issues, making it impossible to enjoy anything. this has been happening since i signed up, and nothing has improved.",Service Quality,1,0,0,0,0
3049-SOLAY,"The internet speed is much slower than what was promised, especially for a fiber optic connection. This is unacceptable for the high monthly charges I'm paying.",2,"the internet speed is much slower than what was promised, especially for a fiber optic connection. this is unacceptable for the high monthly charges i'm paying.",Inconsistent Internet Speed,0,1,0,0,0
3049-SOLAY,"I reached out to customer support about my internet and streaming issues, but I received no resolution or meaningful assistance. The service team has been unhelpful and dismissive.",3,"i reached out to customer support about my internet and streaming issues, but i received no resolution or meaningful assistance. the service team has been unhelpful and dismissive.",Invalid,0,0,0,0,0
3049-SOLAY,"I'm being charged nearly $100 per month, and yet the quality of service is terrible. I feel like I’m overpaying for services that don’t work as advertised.",4,"i'm being charged nearly $100 per month, and yet the quality of service is terrible. i feel like i’m overpaying for services that don’t work as advertised.",Overcharging,0,0,0,1,0
7319-ZNRTR,"I've been experiencing frequent dropped calls and poor call quality on my phone service, which is very frustrating during important conversations.",1,"i've been experiencing frequent dropped calls and poor call quality on my phone service, which is very frustrating during important conversations.",Service Quality,1,0,0,0,0
7319-ZNRTR,"It's inconvenient that I don't have access to internet services through your company, especially since I have a family and need reliable connectivity for daily tasks.",2,"it's inconvenient that i don't have access to internet services through your company, especially since i have a family and need reliable connectivity for daily tasks.",Not Communicated Extra Charges,0,0,0,0,1
7319-ZNRTR,"I'm unhappy with the lack of flexibility in payment options and the outdated process of not having paperless billing, which makes managing my bills more cumbersome.",3,"i'm unhappy with the lack of flexibility in payment options and the outdated process of not having paperless billing, which makes managing my bills more cumbersome.",Invalid,0,0,0,0,0
6024-RUGGH,"Despite being a loyal customer for six years, I feel that my monthly charges for basic phone services are too high compared to current market rates. I would like to discuss options for a more competitive pricing plan.",1,"despite being a loyal customer for six years, i feel that my monthly charges for basic phone services are too high compared to current market rates. i would like to discuss options for a more competitive pricing plan.",Overcharging,0,0,0,1,0
9139-WQQDY,"The internet service has been inconsistent lately, especially when streaming TV and movies. Despite paying a high monthly charge, the buffering and interruptions are making it difficult to enjoy the services I'm paying for.",1,"the internet service has been inconsistent lately, especially when streaming tv and movies. despite paying a high monthly charge, the buffering and interruptions are making it difficult to enjoy the services i'm paying for.",Inconsistent Internet Speed,0,1,0,0,0
0354-WYROK,"The cost of my monthly bill is extremely high, especially considering I don't have services like online security or online backup. I feel like I'm not getting value for the amount I'm paying, and this is one of the reasons I decided to leave.",1,"the cost of my monthly bill is extremely high, especially considering i don't have services like online security or online backup. i feel like i'm not getting value for the amount i'm paying, and this is one of the reasons i decided to leave.",Service Quality,1,0,0,0,0
4877-EVATK,"The phone service quality is poor, with frequent dropped calls and static during conversations. This has been frustrating, especially since I rely on my phone for important communication.",1,"the phone service quality is poor, with frequent dropped calls and static during conversations. this has been frustrating, especially since i rely on my phone for important communication.",Service Quality,1,0,0,0,0
4877-EVATK,"I recently canceled my service, but I am still being charged. I need clarification and a refund for these charges.",2,"i recently canceled my service, but i am still being charged. i need clarification and a refund for these charges.",Not Communicated Extra Charges,0,0,0,0,1
8309-PPCED,"The internet speed has been inconsistent lately, especially during peak hours, which affects my ability to stream TV and movies seamlessly.",1,"the internet speed has been inconsistent lately, especially during peak hours, which affects my ability to stream tv and movies seamlessly.",Inconsistent Internet Speed,0,1,0,0,0
8309-PPCED,"Despite paying for tech support, it takes too long to get assistance when I encounter technical issues with my internet and streaming services.",2,"despite paying for tech support, it takes too long to get assistance when i encounter technical issues with my internet and streaming services.",No Proactive Support,0,0,1,0,0
8309-PPCED,"The monthly charges keep increasing without any clear explanation, and I would like more transparency about the pricing adjustments.",3,"the monthly charges keep increasing without any clear explanation, and i would like more transparency about the pricing adjustments.",Overcharging,0,0,0,1,0
5442-UTCVD,"The streaming movies service frequently buffers and lags despite having fiber optic internet. This has been a consistent issue, and it makes it impossible to enjoy the service I'm paying for. Please address this immediately.",1,"the streaming movies service frequently buffers and lags despite having fiber optic internet. this has been a consistent issue, and it makes it impossible to enjoy the service i'm paying for. please address this immediately.",Inconsistent Internet Speed,0,1,0,0,0
1307-TVUFB,"The internet service has been incredibly unreliable lately. As a senior citizen, I rely on stable connectivity for essential tasks, and frequent disruptions are unacceptable.",1,"the internet service has been incredibly unreliable lately. as a senior citizen, i rely on stable connectivity for essential tasks, and frequent disruptions are unacceptable.",Inconsistent Internet Speed,0,1,0,0,0
1307-TVUFB,"I’ve been paying a high monthly fee for services like tech support and device protection, which I don’t even use. I would like a detailed breakdown of my charges to ensure I’m not being overcharged.",2,"i’ve been paying a high monthly fee for services like tech support and device protection, which i don’t even use. i would like a detailed breakdown of my charges to ensure i’m not being overcharged.",Overcharging,0,0,0,1,0
1751-NCDLI,"The streaming services I signed up for frequently buffer or stop working altogether, even though I am paying for high-speed fiber optic internet. This has been happening for weeks, and I need this issue resolved.",1,"the streaming services i signed up for frequently buffer or stop working altogether, even though i am paying for high-speed fiber optic internet. this has been happening for weeks, and i need this issue resolved.",Not Communicated Extra Charges,0,0,0,0,1
1751-NCDLI,"I tried to reach out to customer support for help with my internet and streaming issues, but I was unable to get a satisfactory response or solution. The lack of tech support is frustrating.",2,"i tried to reach out to customer support for help with my internet and streaming issues, but i was unable to get a satisfactory response or solution. the lack of tech support is frustrating.",No Proactive Support,0,0,1,0,0
1751-NCDLI,The monthly charges for my services seem excessively high compared to what I am receiving. I would like a breakdown of the charges and an explanation for the costs.,3,the monthly charges for my services seem excessively high compared to what i am receiving. i would like a breakdown of the charges and an explanation for the costs.,Overcharging,0,0,0,1,0
1222-KJNZD,"I have been a loyal customer for over three years, but I feel like I am not getting any benefits or incentives for my loyalty. It would be nice to have some sort of discount or reward for staying with your company.",1,"i have been a loyal customer for over three years, but i feel like i am not getting any benefits or incentives for my loyalty. it would be nice to have some sort of discount or reward for staying with your company.",No Proactive Support,0,0,1,0,0
1641-BYBTK,"The phone service has been unreliable, with frequent call drops and poor reception. This is frustrating, especially since there are no internet services available to rely on as an alternative.",1,"the phone service has been unreliable, with frequent call drops and poor reception. this is frustrating, especially since there are no internet services available to rely on as an alternative.",Service Quality,1,0,0,0,0
3074-GQWYX,"The internet service is incredibly unreliable, with frequent outages and slow speeds, making it impossible to complete my work or stream content.",1,"the internet service is incredibly unreliable, with frequent outages and slow speeds, making it impossible to complete my work or stream content.",Invalid,0,0,0,0,0
3074-GQWYX,"Despite paying for multiple lines for phone service, the call quality is poor, with frequent dropped calls and static interference.",2,"despite paying for multiple lines for phone service, the call quality is poor, with frequent dropped calls and static interference.",Service Quality,1,0,0,0,0
3074-GQWYX,"When I reached out to customer support for help with these issues, I was met with unhelpful responses and no resolution, which is extremely frustrating.",3,"when i reached out to customer support for help with these issues, i was met with unhelpful responses and no resolution, which is extremely frustrating.",Service Quality,1,0,0,0,0
0178-SZBHO,"The internet connection frequently drops, especially during peak hours, making it difficult to use streaming services like TV. This has been an ongoing issue, and I need it resolved.",1,"the internet connection frequently drops, especially during peak hours, making it difficult to use streaming services like tv. this has been an ongoing issue, and i need it resolved.",Service Quality,1,0,0,0,0
0178-SZBHO,"I don't feel that my online backup service is functioning as it should. I've tried multiple times to back up important files, but the process fails or takes an unusually long time.",2,"i don't feel that my online backup service is functioning as it should. i've tried multiple times to back up important files, but the process fails or takes an unusually long time.",Service Quality,1,0,0,0,0
0178-SZBHO,"I am frustrated with the lack of tech support. Whenever I face issues, there is no one available to assist me promptly. This is unacceptable for the price I'm paying.",3,"i am frustrated with the lack of tech support. whenever i face issues, there is no one available to assist me promptly. this is unacceptable for the price i'm paying.",No Proactive Support,0,0,1,0,0
0178-SZBHO,The monthly charges are too high for the quality of services I'm receiving. I would like to discuss a discount or alternative plan options.,4,the monthly charges are too high for the quality of services i'm receiving. i would like to discuss a discount or alternative plan options.,Overcharging,0,0,0,1,0
3627-FHKBK,"The fiber optic internet service has been extremely inconsistent, with frequent outages and poor speed performance, which has made it impossible to use for work or personal needs.",1,"the fiber optic internet service has been extremely inconsistent, with frequent outages and poor speed performance, which has made it impossible to use for work or personal needs.",Inconsistent Internet Speed,0,1,0,0,0
3627-FHKBK,"When I reached out to customer support for assistance, I was told there was nothing they could do, which is unacceptable given the high monthly charges I'm paying.",2,"when i reached out to customer support for assistance, i was told there was nothing they could do, which is unacceptable given the high monthly charges i'm paying.",No Proactive Support,0,0,1,0,0
6961-VCPMC,"The streaming movies service frequently buffers and interrupts playback, making it impossible to enjoy. Despite paying a premium for fiber optic internet, the performance is disappointing.",1,"the streaming movies service frequently buffers and interrupts playback, making it impossible to enjoy. despite paying a premium for fiber optic internet, the performance is disappointing.",Service Quality,1,0,0,0,0
6961-VCPMC,"When I reached out to customer support about the streaming issue, I was told there was no resolution available unless I upgraded my services, which feels unfair given how much I'm already paying.",2,"when i reached out to customer support about the streaming issue, i was told there was no resolution available unless i upgraded my services, which feels unfair given how much i'm already paying.",Overcharging,0,0,0,1,0
6457-GIRWB,"The internet service has been extremely disappointing with frequent outages and inconsistent speeds, making it impossible to complete basic online tasks. This is unacceptable for the high monthly charges I'm paying.",1,"the internet service has been extremely disappointing with frequent outages and inconsistent speeds, making it impossible to complete basic online tasks. this is unacceptable for the high monthly charges i'm paying.",Inconsistent Internet Speed,0,1,0,0,0
4853-RULSV,"The streaming services I signed up for, including TV and movies, have been buffering constantly, making it impossible to enjoy any content. Despite having Fiber optic internet, the performance has been disappointing.",1,"the streaming services i signed up for, including tv and movies, have been buffering constantly, making it impossible to enjoy any content. despite having fiber optic internet, the performance has been disappointing.",Overcharging,0,0,0,1,0
4853-RULSV,"When I reached out to tech support for assistance, I was kept on hold for an unreasonably long time and the issue still hasn't been resolved. This lack of support is unacceptable given the amount I pay monthly.",2,"when i reached out to tech support for assistance, i was kept on hold for an unreasonably long time and the issue still hasn't been resolved. this lack of support is unacceptable given the amount i pay monthly.",Not Communicated Extra Charges,0,0,0,0,1
4831-EOBFE,"The streaming services I subscribed to have frequent buffering issues and interruptions, making it impossible to enjoy TV shows and movies. This has been happening for weeks without any resolution.",1,"the streaming services i subscribed to have frequent buffering issues and interruptions, making it impossible to enjoy tv shows and movies. this has been happening for weeks without any resolution.",Overcharging,0,0,0,1,0
4831-EOBFE,"When I contacted customer support about the streaming issues, I was told it would be resolved, but nothing has changed. I am frustrated with the lack of effective support and follow-up.",2,"when i contacted customer support about the streaming issues, i was told it would be resolved, but nothing has changed. i am frustrated with the lack of effective support and follow-up.",Service Quality,1,0,0,0,0
5493-SDRDQ,"Despite having device protection and online security, I experienced a cybersecurity issue recently, and when I reached out to your support team, I was told that tech support is not included in my plan. This is extremely frustrating and feels misleading.",1,"despite having device protection and online security, i experienced a cybersecurity issue recently, and when i reached out to your support team, i was told that tech support is not included in my plan. this is extremely frustrating and feels misleading.",No Proactive Support,0,0,1,0,0
9866-QEVEE,"The streaming movies service frequently buffers or stops working altogether, even though I’m paying a premium price for fiber optic internet. This has been a recurring issue, and it’s frustrating that no resolution has been provided despite multiple attempts to fix it.",1,"the streaming movies service frequently buffers or stops working altogether, even though i’m paying a premium price for fiber optic internet. this has been a recurring issue, and it’s frustrating that no resolution has been provided despite multiple attempts to fix it.",No Proactive Support,0,0,1,0,0
2369-UAPKZ,"The streaming services I signed up for frequently buffer or fail to load, making it impossible to enjoy TV shows or movies. Despite paying a high monthly charge, the quality of service has been very disappointing.",1,"the streaming services i signed up for frequently buffer or fail to load, making it impossible to enjoy tv shows or movies. despite paying a high monthly charge, the quality of service has been very disappointing.",Inconsistent Internet Speed,0,1,0,0,0
1309-BXVOQ,"The internet service has been consistently unreliable with frequent outages, especially during streaming TV and movies. Despite having tech support included, the issues were not resolved after multiple calls, which is extremely frustrating.",1,"the internet service has been consistently unreliable with frequent outages, especially during streaming tv and movies. despite having tech support included, the issues were not resolved after multiple calls, which is extremely frustrating.",Service Quality,1,0,0,0,0
5862-BRIXZ,"I've been having issues with the streaming services frequently buffering or not loading properly, despite having tech support and device protection included in my plan. This is very frustrating, especially considering my long tenure and monthly charges.",1,"i've been having issues with the streaming services frequently buffering or not loading properly, despite having tech support and device protection included in my plan. this is very frustrating, especially considering my long tenure and monthly charges.",Service Quality,1,0,0,0,0
1833-TCXKK,"The streaming services I signed up for, like TV and movies, often experience buffering and interruptions despite my high-speed fiber optic connection. This has been frustrating, and I expect a resolution to improve the streaming quality.",1,"the streaming services i signed up for, like tv and movies, often experience buffering and interruptions despite my high-speed fiber optic connection. this has been frustrating, and i expect a resolution to improve the streaming quality.",Service Quality,1,0,0,0,0
7206-GZCDC,"The internet service has been extremely unreliable since I signed up, with frequent outages and slow speeds. For the price I am paying, I expected much better performance.",1,"the internet service has been extremely unreliable since i signed up, with frequent outages and slow speeds. for the price i am paying, i expected much better performance.",Overcharging,0,0,0,1,0
4307-KTUMW,"The internet speed has been consistently slow despite having a fiber optic connection, and it’s frustrating that I can’t stream movies smoothly. I’ve been a customer for years, but the service quality has been deteriorating recently, which is why I decided to leave.",1,"the internet speed has been consistently slow despite having a fiber optic connection, and it’s frustrating that i can’t stream movies smoothly. i’ve been a customer for years, but the service quality has been deteriorating recently, which is why i decided to leave.",Inconsistent Internet Speed,0,1,0,0,0
5199-FPUSP,"The DSL internet speed is much slower than expected, and it often struggles to support basic tasks like browsing or video calls. This has been a recurring issue over the past few months.",1,"the dsl internet speed is much slower than expected, and it often struggles to support basic tasks like browsing or video calls. this has been a recurring issue over the past few months.",Service Quality,1,0,0,0,0
5199-FPUSP,"Despite having tech support included in my plan, I’ve had to wait excessively long to get help when I encounter issues. The support team has not been responsive or helpful.",2,"despite having tech support included in my plan, i’ve had to wait excessively long to get help when i encounter issues. the support team has not been responsive or helpful.",No Proactive Support,0,0,1,0,0
5199-FPUSP,"There seems to be a lack of options for upgrading my current services. I would like to have access to streaming options or faster internet speeds, but no clear options have been provided.",3,"there seems to be a lack of options for upgrading my current services. i would like to have access to streaming options or faster internet speeds, but no clear options have been provided.",Invalid,0,0,0,0,0
5199-FPUSP,"I’m frustrated by the lack of flexibility in your billing system since I prefer paperless billing, but I’m currently stuck with paper bills. This is inconvenient and outdated.",4,"i’m frustrated by the lack of flexibility in your billing system since i prefer paperless billing, but i’m currently stuck with paper bills. this is inconvenient and outdated.",Not Communicated Extra Charges,0,0,0,0,1
3656-TKRVZ,"The internet speed has been much slower than advertised, making it difficult to complete even basic online tasks. I've reported this issue before, but it hasn't been resolved.",1,"the internet speed has been much slower than advertised, making it difficult to complete even basic online tasks. i've reported this issue before, but it hasn't been resolved.",Inconsistent Internet Speed,0,1,0,0,0
3656-TKRVZ,"I am unhappy with the lack of proactive support. When I called for assistance with my internet issues, I was put on hold for an extended time and received no follow-up.",2,"i am unhappy with the lack of proactive support. when i called for assistance with my internet issues, i was put on hold for an extended time and received no follow-up.",No Proactive Support,0,0,1,0,0
1702-CCFNJ,"The internet speed on my DSL connection has been very inconsistent lately, making it difficult to complete my work tasks efficiently. I need this fixed as soon as possible.",1,"the internet speed on my dsl connection has been very inconsistent lately, making it difficult to complete my work tasks efficiently. i need this fixed as soon as possible.",Service Quality,1,0,0,0,0
1702-CCFNJ,"Despite having tech support included in my plan, it took multiple calls and long wait times to get any assistance with my internet issues.",2,"despite having tech support included in my plan, it took multiple calls and long wait times to get any assistance with my internet issues.",Inconsistent Internet Speed,0,1,0,0,0
1702-CCFNJ,I noticed that the monthly charges seem to have increased recently without any notification or explanation—I need clarity on why this has happened.,3,i noticed that the monthly charges seem to have increased recently without any notification or explanation—i need clarity on why this has happened.,Overcharging,0,0,0,1,0
3104-OWCGK,"The internet speed has been inconsistent for months now, and it's frustrating when trying to stream TV. Despite being a long-term customer, I haven't seen any improvement in service quality.",1,"the internet speed has been inconsistent for months now, and it's frustrating when trying to stream tv. despite being a long-term customer, i haven't seen any improvement in service quality.",Inconsistent Internet Speed,0,1,0,0,0
3104-OWCGK,"I contacted customer support about adding tech support to my plan, but no one followed up. This lack of responsiveness is unacceptable.",2,"i contacted customer support about adding tech support to my plan, but no one followed up. this lack of responsiveness is unacceptable.",No Proactive Support,0,0,1,0,0
3104-OWCGK,"I was charged an incorrect amount on my bill last month, and when I tried to resolve it, I was put on hold for an unreasonable amount of time. This is poor customer service.",3,"i was charged an incorrect amount on my bill last month, and when i tried to resolve it, i was put on hold for an unreasonable amount of time. this is poor customer service.",Overcharging,0,0,0,1,0
7394-LWLYN,"The internet service has been extremely inconsistent, with frequent drops in connection. This is very frustrating, especially since I'm paying a premium for fiber optic service.",1,"the internet service has been extremely inconsistent, with frequent drops in connection. this is very frustrating, especially since i'm paying a premium for fiber optic service.",Inconsistent Internet Speed,0,1,0,0,0
7394-LWLYN,"I contacted customer support about my internet issues, but I was not provided with a satisfactory resolution. The representative was unhelpful and did not offer any concrete solutions.",2,"i contacted customer support about my internet issues, but i was not provided with a satisfactory resolution. the representative was unhelpful and did not offer any concrete solutions.",No Proactive Support,0,0,1,0,0
3753-TSEMP,"The streaming services I signed up for frequently buffer or fail to load, making it impossible to enjoy movies or TV shows. This has been an ongoing issue despite my high monthly charges.",1,"the streaming services i signed up for frequently buffer or fail to load, making it impossible to enjoy movies or tv shows. this has been an ongoing issue despite my high monthly charges.",Overcharging,0,0,0,1,0
9189-JWSHV,"The streaming services I signed up for frequently buffer or crash, making it impossible to watch anything smoothly. This has been an ongoing issue, and I'm extremely frustrated with the lack of reliability.",1,"the streaming services i signed up for frequently buffer or crash, making it impossible to watch anything smoothly. this has been an ongoing issue, and i'm extremely frustrated with the lack of reliability.",Invalid,0,0,0,0,0
9189-JWSHV,"When I reached out to customer support about the streaming issues and poor internet performance, I was either put on hold for a long time or given unhelpful responses. This level of service is unacceptable.",2,"when i reached out to customer support about the streaming issues and poor internet performance, i was either put on hold for a long time or given unhelpful responses. this level of service is unacceptable.",Service Quality,1,0,0,0,0
7029-RPUAV,"The streaming services I signed up for frequently buffer or fail to load altogether, making it impossible to enjoy TV shows or movies. This has been a persistent issue, and I expected better service given the high monthly charges.",1,"the streaming services i signed up for frequently buffer or fail to load altogether, making it impossible to enjoy tv shows or movies. this has been a persistent issue, and i expected better service given the high monthly charges.",No Proactive Support,0,0,1,0,0
7029-RPUAV,"When I contacted customer support about the streaming issues, I was told there was no immediate solution, which I find unacceptable. I feel like I'm paying for services I can't fully use, and this needs to be resolved or compensated.",2,"when i contacted customer support about the streaming issues, i was told there was no immediate solution, which i find unacceptable. i feel like i'm paying for services i can't fully use, and this needs to be resolved or compensated.",Service Quality,1,0,0,0,0
4918-QLLIW,"The streaming TV service often buffers and freezes, making it impossible to watch anything without interruptions. This has been happening since I signed up.",1,"the streaming tv service often buffers and freezes, making it impossible to watch anything without interruptions. this has been happening since i signed up.",No Proactive Support,0,0,1,0,0
4918-QLLIW,"I tried reaching out to customer support about the streaming issues, but I received no helpful assistance or follow-up on my concerns.",2,"i tried reaching out to customer support about the streaming issues, but i received no helpful assistance or follow-up on my concerns.",Not Communicated Extra Charges,0,0,0,0,1
4918-QLLIW,"I have been a customer for only three months, yet the service quality has been so poor that I feel forced to leave. This is unacceptable.",3,"i have been a customer for only three months, yet the service quality has been so poor that i feel forced to leave. this is unacceptable.",Not Communicated Extra Charges,0,0,0,0,1
6563-VRERX,"I have been trying to add internet service to my account, but every time I contact customer service, I am told it is not available in my area. This is incredibly frustrating as I need internet for my family.",1,"i have been trying to add internet service to my account, but every time i contact customer service, i am told it is not available in my area. this is incredibly frustrating as i need internet for my family.",No Proactive Support,0,0,1,0,0
6563-VRERX,"Despite not having internet service, I feel like the overall support and options for my account are limited. I would like to see more flexibility and options for long-term customers like me.",2,"despite not having internet service, i feel like the overall support and options for my account are limited. i would like to see more flexibility and options for long-term customers like me.",No Proactive Support,0,0,1,0,0
3771-PZOBW,"The streaming TV service frequently buffers and disrupts my viewing experience, even though I am paying for a high-speed fiber optic connection. I expect better quality for the price I’m paying.",1,"the streaming tv service frequently buffers and disrupts my viewing experience, even though i am paying for a high-speed fiber optic connection. i expect better quality for the price i’m paying.",Service Quality,1,0,0,0,0
4541-RMRLG,"I am frustrated with the lack of flexibility in your month-to-month contract options. Despite not having internet service, I feel like the pricing for my phone service is higher than it should be for the limited features I use.",1,"i am frustrated with the lack of flexibility in your month-to-month contract options. despite not having internet service, i feel like the pricing for my phone service is higher than it should be for the limited features i use.",Overcharging,0,0,0,1,0
0256-LTHVJ,"The streaming movies service keeps buffering and the quality is poor, which makes it impossible to enjoy a movie night with my family. I've contacted support before, but the issue has not been resolved.",1,"the streaming movies service keeps buffering and the quality is poor, which makes it impossible to enjoy a movie night with my family. i've contacted support before, but the issue has not been resolved.",Service Quality,1,0,0,0,0
